platform_shop_id,year_month,review_id,rating,sentiment_score,mismatch_type,content
ba_14309634,2025-07,ba_2025070502552318,5.0,-0.2,high_rating_negative_text,"안녕하세요~ 사장님 딸이 늘 시켜달라 졸랐었는데 
동네서 늘 실망한 경험에 안시켜줬었어요~
이번 기말 끝난 딸 소원 들어 줄 겸 
리뷰 보고 먼 삼성2점 첨 시켜 먹고
평소 먹던 곳과 너무 차별 된 맛이라
이제서야 굽네치킨 맛을 알게됐어요;;
온가족이 극찬하면서 먹었네요😍👍👍👍

댓글 비공개인 이유는..
동네 지점이 시카고 피자가 오히려 더 강하던데
개별 조리인건지 냉동납품 조리 된 일괄적인 상품인건지?
궁금합니다~ 체인마다 "
ba_14309634,2025-05,ba_2025052802727590,5.0,-0.2,high_rating_negative_text,마싯는데 오늘 오버쿡 돼서 타서 왓어요 ㅠㅠ
ba_14332090,2025-07,ba_2025071301720878,4.0,-0.4,high_rating_negative_text,맛은 있는데 배송때매 예상시간보다 20분늦게 받음
ba_14387630,2025-05,ba_2025052902429570,5.0,-0.2,high_rating_negative_text,갓 튀기셔서 진짜 따끈따끈했어요!!
ba_14388856,2025-05,ba_2025051002016716,5.0,-0.2,high_rating_negative_text,피자랑 치킨은 괜찮았는데 배달이 늦어져서 그런지 다 식어서 왔어요ㅠㅠ 치킨이 딱딱했어요. 금방 왔으면 더 맛있었을텐데 아쉬웠어요.
ba_14388856,2025-05,ba_2025051800360397,5.0,-0.4,high_rating_negative_text,"비가 오고 그래서 그런지.. 배차가 안 되고 많이 늦게 도착해서 치킨이 좀 식었는데, 그럼에도 불구하고 맛이 있어서 기다린 보람이 있었네요 잘먹었습니다"
ba_14388856,2025-05,ba_2025051800360397,5.0,-0.4,high_rating_negative_text,"비가 오고 그래서 그런지.. 배차가 안 되고 많이 늦게 도착해서 치킨이 좀 식었는데, 그럼에도 불구하고 맛이 있어서 기다린 보람이 있었네요 잘먹었습니다"
ba_14388856,2025-06,ba_2025062302922407,5.0,-0.4,high_rating_negative_text,"양이 보기보다 많아요. 
오븐구이라서 기름지지 않고 담백해요
시즈닝도 어느정도 되어 있어서
적당히 간도 맞아요"
ba_14392310,2025-06,ba_2025061400002556,4.0,-0.2,high_rating_negative_text,"사진상으로는 잘 안보이시겠지만.. 비가와서인지 튀김옷이 너무 눅눅하고 물에젖은느낌이였어요..
고추바사삭이 최애인데.. 오늘은 많이 아쉬운 식사였어요.. 치즈볼은 정말 맛잇엇습니다ㅠㅠ 물론 닭의 촉촉함과 기름짐은 정말 좋았지만 튀김옷이 많이 실망스러웠네욥 ..ㅠㅠ"
ba_14396364,2025-07,ba_2025071401467251,1.0,0.2,low_rating_positive_text,죽에서 탄맛이나고 검은재가 보이는데 이정도면 사장님도 탔다는걸 인지하셧을텐데 그냥보내시나요?
ba_14437626,2025-05,ba_2025052801812471,5.0,-0.4,high_rating_negative_text,"아무리 리뷰서비스로 주는거라지만 소떡소떡은 비조리인가 싶을 정도로 딱딱해서 먹을수조차 없는 상태였고, 주문 옵션란에 추가 사이드를 기본으로 설정해두시는게 맞나 잘 모르겠습니다. 닭도 이렇게 희멀겋게 오는 곳은 처음 봅니다 .."
ba_14437626,2025-07,ba_2025071101009088,5.0,-0.6,high_rating_negative_text,"사장님..어제 바로 전화 드릴려했는데 가게 마감하셔서 제가 진짜 웬만하면 그냥 먹는데 껍질이 다타서 도저히 참고먹을 정도가 아니더라고요,, 먹다가 죽을거 같아서 못먹었지만 그래도 별5개에 사장님께만 보이게 적겠습니다"
ba_14437626,2025-04,ba_2025042802946440,5.0,-0.6,high_rating_negative_text,"사진은 못 찍었네요
튀기지 않아 담백하고 늦게 먹어도 부담이 많이 없어요~번창하세요~^^"
ba_14440680,2025-05,ba_2025050902913389,2.0,1.0,low_rating_positive_text,원래 고추바사삭 좋아했는데 제 입맛이 컨디션 타는지 오늘은 맛있게 안느껴지네요
ba_14440680,2025-05,ba_2025051401509625,1.0,0.4,low_rating_positive_text,"이굽네 저굽네 많이 먹어봤는데
유일하게 다른 맛이 나요
이상한 맛이 나고요 
순살치킨인데 고기 색깔도 회색이에요
굽네 처음으로 반도 안먹고 못먹겠어서 버렸어요
안좋은 리뷰는 웬만하면 안남기는데
정말 죄송하지만 진짜 뭔가 고쳐져야 할 것 같아요"
ba_14440680,2025-06,ba_2025061400006473,1.0,0.2,low_rating_positive_text,튀김이 눅눅해서 맛이 앖어요
ba_14458025,2025-06,ba_2025062200627695,2.0,0.8,low_rating_positive_text,"비가와서 그런건지..튀김온도가 안맞는건지 눅눅해서 니맛내맛도 없었어요.ㅠㅠ
...애들은 한입먹고는 고추바사삭 원래는 겉바속촉인데 이거는 왜이래 한마디 하고는 한입먹고는 입에도 안대고
남편도 이래 맛없는걸 돈주고 사먹냐고...
돈이 아깝다고 잔소리하고...
도대체 왜그러나 싶어서 먹어봤더니 치킨이 눅눅해서 도저히 치킨맛이라고는 찾을수 없었던..
주문실패작입니다.
겉바속촉은 어디로 사라진것인지...
이유가 뭔지 사장님은 고민해보셔"
ba_14463467,2025-07,ba_2025071601008161,5.0,-0.2,high_rating_negative_text,오랜만에 맛나게 먹었는데 떡볶이에 어묵이 너무 별로예요.  차라리 떡만 있는게 나을거 같아요.
ba_14463467,2025-05,ba_2025050802516024,4.0,-0.4,high_rating_negative_text,리뷰쓴다했는데 안왔네요 닉네임도 적으래서 적었는데 리뷰때메 화명점시켰는데..
ba_14464913,2025-06,ba_2025062102411332,5.0,-0.2,high_rating_negative_text,굽네 진짜 오랜만에 먹는데 너모 마싯내요 ㅜㅜㅜ잘 머것습니당
ba_14488211,2025-07,ba_2025070802485920,5.0,-0.2,high_rating_negative_text,"고추바사삭인데, 바사삭하지 않음. 살고기양이 적음"
ba_14488211,2025-07,ba_2025072501877411,4.0,-0.2,high_rating_negative_text,"같이주문한 콰트로치즈웨지감자 
시즈닝이 너무 적어요 이럴거면 그냥 웨지감자먹지"
ba_14528412,2025-05,ba_2025050802569069,5.0,-0.2,high_rating_negative_text,"기름기 없는 굽네 치킨 , 느끼하지 않아 끝까지 다먹었어요. 
 먹는데 정신 없어 사진은 없네요."
ba_14556221,2025-06,ba_2025061702593767,4.0,-0.4,high_rating_negative_text,떡볶이가 조리가 아니라 렌지에 돌리는건가 보네요 가운데빼곤 죄 딱딱해서 ;;
ba_14557869,2025-06,ba_2025061102400073,5.0,-0.2,high_rating_negative_text,진짜 넘마딧어요💙💙💙💙
ba_14557869,2025-07,ba_2025071301653338,4.0,-0.8,high_rating_negative_text,배차때문에 많이늦게 받았어요 고추바사삭 먹고싶어서 오래 기다려서 먹었는데 사장님이 신경쓰신게 느껴졌지만 식어서 눅눅해져서 먹는데 아쉬움이 컸네요ㅜ
ba_14563145,2025-05,ba_2025051202699390,5.0,-0.4,high_rating_negative_text,"사진 위쪽에 보시면 누군가 음식에 손으로 뜯은듯한 닭이 보입니다... 조리해서 넣다가 그런건지 아니면 누군가가 잡아먹은건지 아쉬울 따름입니다
자주 시켜먹는데 평소와 다르게 와서 이렇게 남깁니다 참고부탁드립니다 
지난번에도 저렇게 순살이 한쪽만 부족한 느낌으로 왔는데 배달자가 수상한걸까요???"
ba_14575172,2025-06,ba_2025063002962315,1.0,1.0,low_rating_positive_text,"치킨 잘못배달와서 전화했는데 별로 미안해하지도않고 다시 갖다준다하시네요.
40분이나 기다려야하는데...
말이라도 정말 죄송하다 어쩌냐하면 얼마나 좋을까요..
그리고 주문취소 후 다시 주문을 해야하는 번거로움도 있었습니다.
적어도 서비스 작은거라도 주면서 미안함을 표시해야하지않나 하는 아쉬움이 있습니다.
어차피 재배달왔을때  배송기사님께 알아서 처리라하라고 하시던데..
기다리는동안 드시고 계시라 정말 죄송하다해도 어차피 입도안될"
ba_14578524,2025-07,ba_2025071802810407,5.0,-0.4,high_rating_negative_text,"아니 장각 시킨줄알았는데
일반으로 잘못시켜서 자괴감느끼고있는중에
한입하고 바로 끄덕끄덕 해버렷네..
역시 갓굽네"
ba_14578524,2025-05,ba_2025051602418757,5.0,-0.2,high_rating_negative_text,"순살치킨안에서 이런뼈가나왔는데 큰아이가 먹다밷었습니다 
6살짜리 둘째가먹지않아서 다행이네요 
일부러 추가금낸 순살이라ㅠㅠ
순살안까지 보실순없으니 어쩔수없다생각해서 사장님만 보이시게 리뷰남깁니다"
ba_14582073,2025-06,ba_2025060802469869,5.0,-0.4,high_rating_negative_text,너무 딱딱해서 이가 너무 아팠어요 오버쿠킹됐나봐요 다음에는 좀 더 신경써주세요
ba_14582073,2025-07,ba_2025071401698148,4.0,-0.8,high_rating_negative_text,다른 곳보다 너무 짜요.. 소금덩어리인데..매콤한 소스랑 같이 먹었는데도 짜고 그냥 먹어도 짜서 아쉽네요..
ba_14593720,2025-04,ba_2025043002440084,4.0,-0.2,high_rating_negative_text,굽네만 시켜먹고 있어요 오늘은 아쉽게 무를 깜빡하셨네요 ㅜㅜ 그냥 먹습니다 다음에 한 개 더 챙겨주시길 부탁드려요
ba_14593798,2025-07,ba_2025071502598337,5.0,-1.0,high_rating_negative_text,"조리중 무슨일이 있으셨는지 모르겠지만 윙.봉은 부드럽고 가슴살은
딱딱하고 말라있었어요 갯수도 두개 들어있었는데 하나만 있구요
부위벌로 주사위 만한 크기로 잘라나온게 많구요...
볼케이노 출시부터 지금까지 즐겨먹는 메뉴인데 오늘 퀄리티는
최악이네요...한번더 시켜먹어보고 개선되지 않으면 점포를
옮기던지 메뉴를 바꾸던지 할것같습니다.

부디 메뉴얼을 준수하여 잘 조리해주시길 당부드립니다."
ba_14597164,2025-06,ba_2025061200607347,5.0,-0.2,high_rating_negative_text,닭냄새도없고 짜지도안코 왜케맛나여 대박 새벽5시면음식 대충오는데 기븐조케맛잇게먹엇읍니다 이제 치킨은 항상 여기로^^
ba_14597164,2025-07,ba_2025070600100502,1.0,0.2,low_rating_positive_text,고추바사삭 이렇게 맛없는 지점 처음이네요
ba_14597164,2025-07,ba_2025071103056362,2.0,0.2,low_rating_positive_text,튀김옷이 덜 익은건지 밀가루맛 나고...가루같은게 입안을 맴도네요ㅠ
ba_14597164,2025-07,ba_2025071201472273,2.0,0.4,low_rating_positive_text,"포장상태 좋습니다.
맛,양 시카고 피자라고 부를수없습니다.
토마토 소스 느끼기 힘들고 치즈 안흐르고 단호박 퓨레가 느껴집니다."
ba_14597164,2025-07,ba_2025072402774527,1.0,0.2,low_rating_positive_text,와 진심 역대급 노맛. 담부턴 여기 절대 금지
ba_14597164,2025-07,ba_2025072402139071,1.0,0.2,low_rating_positive_text,다 태워서 보냈네요 눅눅하고 탄맛에다가 비추합니다
ba_14598667,2025-06,ba_2025062400121967,5.0,-0.2,high_rating_negative_text,"콩나물국을 조금만 더 달라고 말씀드렸는데
안 주셔서 아쉬웠습니다."
ba_14615149,2025-06,ba_2025061602079836,4.0,-0.6,high_rating_negative_text,양 너무 작은거 아니에요 사장님 ㅠㅠㅠ 담엔 마니 주실꺼죠! 배고픈데 실망이에요! 다음에 또 시킬꺼니깐 그땐 기대할게요?!!
ba_14615149,2025-06,ba_2025061802698815,5.0,-0.2,high_rating_negative_text,스위치온 하다가 시켜 먹었는데 진짜 극락..
ba_14615149,2025-07,ba_2025071302358537,1.0,1.0,low_rating_positive_text,"추성훈님이 너무 맛있게 드시길래 주문하려했더니 동네 주변 모두 품절이더라구요.
강대효자점은 좀 멀지만 품절이 아니라 주문했는데...
너무 구운건지, 닭이 싱싱하지 않은건지 푸석푸석하고 닭도 작습니다.
맛있었으면 적은 양은 커버되지만... 그렇지 못해 아쉽네요.
편의점에서 사발면에 삼각김밥 사와서 배채웁니다."
ba_14620216,2025-07,ba_2025072302882891,1.0,0.6,low_rating_positive_text,"6마리 13만원어치 1000원할인받고주문
50분걸린다는 도착시간오케
근데 도착해야할 시간에 라이더지정도 안되었으나 업체도 배민도 내가 연락전까지  연락없음
자기들도 어쩔수없다는데 어이없고
다식어빠진 치킨 어쩔수없이 행사시작 덕분에 행사시작후 30분후에받았으니 맛있을리 절대 없음
절대안시킵니다 이제"
ba_14623314,2025-06,ba_2025061403174296,5.0,-0.2,high_rating_negative_text,불닭이랑 같이 먹었어용 ㅠㅠㅜ 진짜 고바 쵝오(⌒▽⌒)b 에요!!!
ba_14623314,2025-07,ba_2025070202875766,5.0,-0.2,high_rating_negative_text,"진짜진짜맛잇어요
두마리시켜서 네식구
앉은자리에서 다먹었어요ㅎㅎ"
ba_14623314,2025-07,ba_2025070403143057,5.0,-1.0,high_rating_negative_text,"배달 기사가 운송수단 위반으로 한시간 가까이 늦게 와서
재주문 했네요.
5분거리도 안되는데 두번째건도 종이박스가 눅눅해져서 좀
식었구요.
이건 배차가 늦게 된거 같구요.
바쁜 시간도 아닌데 거의 2시간 가까이 되서 먹으니 참 아쉽네요.

치킨 맛은 좋습니다. 다만 배달이 너무 아쉽습니다.
가까운 거리인데 다음엔 포장으로 해야겠네요."
ba_14625157,2025-07,ba_2025070802849192,2.0,0.8,low_rating_positive_text,"바게트빵은 왜주는거고
뭔 치즈도 겉에만조금있고
소스도 그리많이 없는데 빵은 따로먹으라고준건가 
맛은 있는데 부족하고 소스도없고
치즈도 살짝 이건좀 광고보고시켰는데 
너무 과장된느낌이네요
맛은 있지만 뭔가 속은느낌이네요
먹으면서 생각하는데 오히려
비에이치씨 맛초킹 스틱먹는게
 더 좋았을거라는생각이 들어요"
ba_14649303,2025-05,ba_2025050102455759,4.0,-0.2,high_rating_negative_text,다른 지점보다 싱겁게 느껴지는군요.
ba_14649303,2025-07,ba_2025071202828698,5.0,-0.2,high_rating_negative_text,진짜 전국 굽네치킨중에 원탑임
ba_14652311,2025-04,ba_2025050102523654,2.0,0.4,low_rating_positive_text,"오랬만에 주문했는데 고추바사삭은 맛있었는데
볼케이노는 소스가 바르다만듯하게  와서 좀 아쉬웠네요~그래서 보내주신 소스 뿌려먹었네요"
ba_14652929,2025-06,ba_2025060301912464,5.0,-0.2,high_rating_negative_text,마싯는데 양이 ㅈ123나적어서 같이먹는사람이랑 싸워야함
ba_14652929,2025-06,ba_2025062402489567,5.0,-0.2,high_rating_negative_text,주기적으로 먹어줘야하는 고추바사삭👍
ba_14652929,2025-06,ba_2025062800239365,5.0,-0.2,high_rating_negative_text,먹기전부터 문두들겨 짜증나네요
ba_14654080,2025-05,ba_2025051802059185,5.0,-0.2,high_rating_negative_text,리뷰 콜라1.25받았고 치즈볼2개 먹고..치킨몇조각먹다 급히 찍었네요..주기적으로 먹어죠야하는 고추바사삭..ㅋ..밥과함께~👍🏼
ba_14654080,2025-06,ba_2025061501645807,5.0,-0.2,high_rating_negative_text,가까운 지점들이 실망이어서 여기서만 시켜요 잘먹었습니다
ba_14654080,2025-07,ba_2025071900006992,5.0,-0.2,high_rating_negative_text,헛 먹느라 리뷰 깜빡할뻔ㅎ  배달비 공짜에 할인까지 맛이야 당연히 있고  할인에 배달비 공짜라 배민클럽탈퇴함 어차피 굽네만 거의 먹어서ㅎ
ba_14658160,2025-07,ba_2025072302697987,4.0,-0.6,high_rating_negative_text,"갈릭디핑소스 품절이라고 전화와서 달콤소스로 대체했는데 
매콤소스 추가한게 누락되고 요블링소스가 왔네요...^^...."
ba_14663534,2025-05,ba_2025050802952059,1.0,0.2,low_rating_positive_text,"고추바사삭인데 안바삭합니다 눅눅해요
오리지날이랑 차이가없습니다"
ba_14663534,2025-05,ba_2025051200103584,1.0,0.2,low_rating_positive_text,"바삭한 치킨도 아니고
눅눅한 치킨도 아니고
고무껍질 정도?"
ba_14663534,2025-07,ba_2025071702970236,1.0,0.4,low_rating_positive_text,치즈같은거 다 굳었고 닭 비린내나고 리뷰가 낮은데에는 이유가 있습니다 괜찮겠지 하고 시키다가 괜히 입맛 떨어집니다 리뷰 좋은곳에서 시키세오
ba_14666363,2025-07,ba_2025070602393624,1.0,0.4,low_rating_positive_text,"제가 정말 좋아하는 고추바사삭인데 이건 바사삭이아니라 냉동제품수준이네요 그냥.
흐물흐물하고 바삭함이란 1도 찾아볼 수 없고
억지가 아니라 그냥 말이 안됩니다. 고추찜이 왔어요 얼린거 해동한거마냥 맛도 하나도 없고 소스를 찍어야 꾸역꾸역 들어갈 정돕니다. 건강상 달에 몇번 먹지도 못하는 외식 참아가며 오랜만에 배달 시켰는데 정말 열받아요
 심지어 파스타에는 먹다가 입에 뭐가 찝혀서 뱉어보니 비닐 조각이 나오네요. 정말 불쾌한 저"
ba_14669107,2025-06,ba_2025060203015635,5.0,-0.6,high_rating_negative_text,"맛이 좋아서 더 아쉬웠에요
배달이 늦어진건지 만들고 늦게 배달하신건지
다 식어서 배달이왔에요 ㅠㅠ"
ba_14669107,2025-06,ba_2025061402874349,5.0,-0.6,high_rating_negative_text,사장님 리뷰 잠시 잊고 있었다가 말씀드리는 과정에서 이렇게 쓰게 되네요..제가  4시쯤 주문을 했고 다시 데워 먹으려고 접시에 담는 과정에서 맨 밑바닥에 있던 치킨에 비닐이 붙어 있더라구여..치킨을 뒤적 거리면서 먹지도 않았지만 그리고 맨 밑바닥에 있는 거였어요.. 그래도 혹시 내 불찰로 들어간건가 ?계속 생각하고 소스통들을 확인했는데 색도다르고 한번에 까서 그것도 불가능 하거든여...들어갔다 해도 맨 밑바닥에 치킨에 붙을수 
ba_14669107,2025-06,ba_2025062502780621,5.0,-0.2,high_rating_negative_text,확실히 기름에 튀기지 않아서 느끼하지도 않고 기름이 덜해서 좋습니다~콜라가 필요 없을 정도 입니다
ba_14669107,2025-07,ba_2025071801872829,1.0,0.6,low_rating_positive_text,장각구이 광고보고 맛있을것같아서 주문했는데 향신료향이 나는줄은 몰랐네요ㅠㅜ 개인적으로 향신료향을 안좋아해서... 아이가 먹기에는 매워요.
ba_14669109,2025-06,ba_2025061402802186,5.0,-0.4,high_rating_negative_text,양이 조금 부족했던건지 먹던중 갈비천왕 주문했습니다~
ba_14669109,2025-06,ba_2025062900330409,5.0,-0.2,high_rating_negative_text,"오리지널 7조각 볼케이노 7조각 총 14조각인데 원래 양이 이게 맞나요? 양이 맞으면 별점은 바꿔드리겠습니다 
/전화를 받은적은 없지만 여튼 양이 맞다고 하시니 별은 바꿨습니다"
ba_14673431,2025-05,ba_2025051402857059,4.0,-0.6,high_rating_negative_text,감자튀김이 딱딱해도 너무 딱딱해요... 까득! 소리나서 잘 베어질 정도로..ㅠㅠ 일부러 순살했는데 오돌뼈도 자꾸 나오구요... 조금만 더 신경써주시면 감사하겠습니다
ba_14673434,2025-07,ba_2025071402745282,5.0,-0.4,high_rating_negative_text,항상 시켜먹는 치킨입니당 이번에 콜라가 누락되서 왔었는데 비를 뚫고 콜라 다시 배달해주셔서 너무 감사합니당!
ba_14673434,2025-07,ba_2025072001017765,5.0,-0.2,high_rating_negative_text,근데 양이 너무 적어요...
ba_14673434,2025-07,ba_2025071002280808,5.0,-0.2,high_rating_negative_text,배달이 늦어져서 그랬던건지 치킨이 눅눅하게 도착했었습니다. 배고파서 그냥 먹긴했지만 다음번엔..
ba_14675307,2025-06,ba_2025061202282180,5.0,-0.2,high_rating_negative_text,ㅠㅠㅠㅠ 예전에 시킬때는 치즈가 흐르는 느낌의 피자였는데 지금 뭔가 오버쿠킹이 된건지.. 에그타르트같은느낌이.. 레시피가 바뀐건가요.. ㅠㅠㅠㅠ
ba_14675307,2025-07,ba_2025071402790652,1.0,0.2,low_rating_positive_text,"장각구이 맛은 보통임 재구매의사는 없음
배달완료시간이 지났으면 연락을 먼저 주던가 
배달완료시간에도 배달출발안해서 기달리다가 
매장에 전화했는데 전화도 안받고 불안해서 취소할려고하는데 배달중으로 바뀜"
ba_14675307,2025-06,ba_2025060202758033,5.0,-0.2,high_rating_negative_text,"늦어짐ㅋㅋ
인내심 필요.
걍 웃고 가요."
ba_14685750,2025-05,ba_2025050602770452,4.0,-1.0,high_rating_negative_text,"닭은 짜고 피자는 다~식었어 왔네요~ㅠㅠ
우리집하고 5분거리~뜨거운피자는 아니어도 따뜻한 피자는 먹을수 있을꺼라~ 생각했는데~조금많이 실망했어요~"
ba_14685750,2025-06,ba_2025061602496996,4.0,-0.4,high_rating_negative_text,주말에 비도오고  거리가 있어 그런지 배달늦고 치킨도  식어서 좀 아쉽네요ㅜ
ba_14685750,2025-06,ba_2025061902644969,5.0,-0.4,high_rating_negative_text,"최근 굽네는 고추바사삭만 먹다가 오랜만에 오리지널의 담백한 훈제향이 그리워져서 먹었는데 탁월한 선택...! 특별한 양념 없이 먹어도 고소한 풍미를 느낄수 있고 양념들에 번갈아 찍어가며 먹으면 질릴틈도 없고, 무엇보다 튀긴게 아니다보니 다이어트 할때도 타격이 별로 없어서 죄책감도 덜한게 너무 좋습니다ㅋㅋㅋㅋ"
ba_14685750,2025-06,ba_2025062701882408,5.0,-0.2,high_rating_negative_text,다리가 진짜 커서 왕놀람 지금까지 먹어본 굽네중에 제일 마싯어요ㅠㅠㅠ
ba_14686997,2025-05,ba_2025052003033055,1.0,0.2,low_rating_positive_text,"흠.. 17,500원
작은통 2개 수져 1개니깐 1인분이겠죠
가성비 너무 안좋네요"
ba_14686997,2025-04,ba_2025043002055800,5.0,-0.4,high_rating_negative_text,"와 이 지점 대박입니다. 본죽 근본이에요 ,,,
여기 바로 앞에 사는데 지나갈때마다 맛도리 냄새 + 홀에 손님들 많아서 한번 먹어야지 먹어야지 했거든요. 리뷰 보니까 역시나 본죽 전문가? 매장이었네요 내 코와 먹짱 데이터는 잘못 되지 않아쓰 ,,, 존맛탱 입니다 🥹🥹🥹 포장할까 하다가 배민 상품권 있어서 시켰는데 담엔 직접 가서 포장하려구요. ㅎㅅㅎ"
ba_14686997,2025-06,ba_2025060200474652,5.0,-0.6,high_rating_negative_text,배달이 너무 실망이였어요
ba_14687060,2025-05,ba_2025052103076174,5.0,-0.6,high_rating_negative_text,"늦게까지 하는 본죽 처음봐요!!!
진짜 쥬아요ㅠㅜㅜㅜㅜ
자주 시켜먹을라구여>.<"
ba_14687060,2025-06,ba_2025062501006475,1.0,0.6,low_rating_positive_text,"제가 원래 이런 리뷰 잘 안쓰는데 너무한 것 같아서 씁니다. 회사 근처 선릉역 본죽집이랑 너무 비교되네요. 매생이 굴줄이랑 낙지김치죽 시켰는데
아무리 요즘 경기가 안좋다고해도 굴의
크기와 갯수가 현저히 적어요. 두개로 나눠포장해달라고했는데 한그릇에 작은사이즈 굴 세네개? 정말 너무한거 아닙니까? 선릉역의 3분의1도 안되네요.. 그리고 매생이 양도 너무 적어보여요.. 그냥 매생이와 굴로 국물만 낸 느낌입니다. 본죽 너무 좋아하는"
ba_14687060,2025-07,ba_2025070101694036,5.0,-0.2,high_rating_negative_text,참깨계란새우죽 미쳤어요 진짜마싯슴 ㅠㅠ 제최애죽됬어요
ba_14687119,2025-04,ba_2025042902689415,5.0,-0.2,high_rating_negative_text,항상 대학로점에서 시키다가 이번에 성균관대점 시켰는데 진짜 달라요. 양도 많이달라했는데 정말로 반찬부터해서 많이주셨어요. 앞으로는 본죽은 성균관대 점에서만 시킬거에요!!!
ba_14687166,2025-07,ba_2025072101358954,1.0,1.0,low_rating_positive_text,어떻게 들고오셨길래... 일단 맛있게 먹겠습니다
ba_14687166,2025-07,ba_2025072101358954,1.0,1.0,low_rating_positive_text,어떻게 들고오셨길래... 일단 맛있게 먹겠습니다
ba_14687296,2025-04,ba_2025042602658481,5.0,-0.2,high_rating_negative_text,"매생이굴죽에 굴이 진짜 많아요.
신짬뽕죽에 처음 치즈올려먹었는데 치즈 올리는 거 진짜 잘어울리네요.
본죽 지점마다 미묘하게 맛이 다른데 여기 죽 농도도 좋고 짬뽕죽도 적당히 매워요"
ba_14687315,2025-04,ba_2025042902048894,1.0,1.0,low_rating_positive_text,제육6500원에 다 조사놓은  한입거리고기   양 가격 웃겨서  진심 한참웃음 재료양그람수를 표기해놓으시던가  소꿉장난하시나 삼각김밥속에 들어있을만할걸 6500원에ㅎㅎㅎ 굴죽은 맛있어서 그나마 별
ba_14687318,2025-05,ba_2025053102094145,5.0,-0.4,high_rating_negative_text,"타지점에서 시켰을 땐 별로였는데 여기 엄청 정성스럽게 와서 놀랬어요
감사합니다"
ba_14687327,2025-06,ba_2025062801946859,4.0,-0.4,high_rating_negative_text,"비빔밥은 괜찮아요.
근데 반찬이... 김치 미쳐서 못먹고. 국에서 이상한 약냄새 나요..신경쓰셔야될거같아요."
ba_14687333,2025-05,ba_2025051502649189,5.0,-0.2,high_rating_negative_text,석계역점 본죽 좋아하는데 오늘 짬뽕죽은 좀 아쉬웠어여.간도 완전 싱겁고 매운맛만 조금 나는 맛이었어여. 그리고 가게 잘못은 아니고 배달이 정말 어이없어여. 한집배달로 주문했는데 길건너 다른 아파트 먼저 배달하고 오면 알뜰배달 시키지 모하러 한집배달 시키나여?? 고객센터에 연락했는데 죄송하단 말만 하시는데 그러면  한집배달 주문한 배달비 천원은 왜 제가 내야는걸까여??
ba_14687333,2025-05,ba_2025051502649189,5.0,-0.2,high_rating_negative_text,석계역점 본죽 좋아하는데 오늘 짬뽕죽은 좀 아쉬웠어여.간도 완전 싱겁고 매운맛만 조금 나는 맛이었어여. 그리고 가게 잘못은 아니고 배달이 정말 어이없어여. 한집배달로 주문했는데 길건너 다른 아파트 먼저 배달하고 오면 알뜰배달 시키지 모하러 한집배달 시키나여?? 고객센터에 연락했는데 죄송하단 말만 하시는데 그러면  한집배달 주문한 배달비 천원은 왜 제가 내야는걸까여??
ba_14687333,2025-07,ba_2025072302619827,5.0,-0.2,high_rating_negative_text,"여름이라 그런지 음식을 잘못먹어서
장염걸렸는데 본죽먹고 많이좋아졌어요
사장님 많이파세요"
ba_14687333,2025-07,ba_2025072302619827,5.0,-0.2,high_rating_negative_text,"여름이라 그런지 음식을 잘못먹어서
장염걸렸는데 본죽먹고 많이좋아졌어요
사장님 많이파세요"
ba_14687333,2025-07,ba_2025072302619827,5.0,-0.2,high_rating_negative_text,"여름이라 그런지 음식을 잘못먹어서
장염걸렸는데 본죽먹고 많이좋아졌어요
사장님 많이파세요"
ba_14687335,2025-05,ba_2025051001839546,4.0,-0.6,high_rating_negative_text,"체인점이라  믿고 먹는건데    다식고   생가보다 고기양도적고   본사에서  조정이 된건지  아님 이지점이 적은건지  제육,야채  양 적습니다"
ba_14687335,2025-05,ba_2025051502231346,5.0,-0.8,high_rating_negative_text,사장님~오전에 메추리알장조림~   잘못보내주셔서  다시 배달로받았는데 잘못받은지 모르고 뜯어서 저희가먹었는데 손해보셨을거같아서요 ~ 죄송해요~
ba_14687344,2025-07,ba_2025070801464172,2.0,0.8,low_rating_positive_text,"새우죽이 이상하게 쓴맛이 납니다.
배민하기전부터 몇년동안 전화주문해서도 계속 새우죽을 시켜먹고 이랬는데 이런 적이 처음이네요.
아파도 하루에 새우죽만 연달아 세번 다 먹는아이가 새우죽 싫다고 합니다.
저렴한 것도 아닌데..
아이가 새우죽 맛이 쓰다해도 입맛이 없어서 그런가했는데 가족들 다들 먹어봤는데 다 똑같이 쓴맛을 느껴서 미안했네요. 어른입에도 쓴내가 나서 기분이 안좋네요. 돈들여 주문한건데 상한 새우가 들어간건지 어떻게 "
ba_14687350,2025-06,ba_2025070101609843,5.0,-0.2,high_rating_negative_text,고추장이랑 참기름을 안주셔서..싱거웠어요
ba_14687350,2025-07,ba_2025071502557510,5.0,-0.2,high_rating_negative_text,개마시써요진짜로쩔어요
ba_14687350,2025-07,ba_2025071502557510,5.0,-0.2,high_rating_negative_text,개마시써요진짜로쩔어요
ba_14687350,2025-07,ba_2025071502557510,5.0,-0.2,high_rating_negative_text,개마시써요진짜로쩔어요
ba_14687365,2025-05,ba_2025050302519248,4.0,-0.6,high_rating_negative_text,전복이 살짝 질겨서 아쉬웠어요
